tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2146869,comcastcares,False,Wed Nov 08 20:36:57 +0000 2017,"@603075 I am happy to look into this for you. Can you send a DM with your address and phone number, so I can locate your account and assist? - Noah",2146870,2146871.0
2146873,comcastcares,False,Wed Nov 08 20:20:46 +0000 2017,@631088 I'd be more than happy to help figure out what's going on with your On Demand. Would you please DM the full service address and phone #? -JN,"2146871,2146874",2146875.0
2139999,comcastcares,False,Wed Nov 08 20:36:10 +0000 2017,@629353 If you have any questions or concerns in regards to charges or fee please send us a direct message with your full,,2139998.0
2146876,comcastcares,False,Wed Nov 08 20:34:18 +0000 2017,"@631089 us a direct message with your full name, account number and phone number. -ATM",,2146877.0
2146878,comcastcares,False,Wed Nov 08 20:34:15 +0000 2017,@631089 We are here to help if you have any questions or concerns in regards to account charges or payments. Please send,,2146877.0
2146879,comcastcares,False,Wed Nov 08 20:31:22 +0000 2017,@631090 This is concerning! Please send me a DM for assistance. -MSA,,2146880.0
2146881,comcastcares,False,Wed Nov 08 20:30:58 +0000 2017,"@631091 Hi, Thanks for enjoying the service. I can check out new promotions to help keep the rate low. DM me your name address and phone number. ~PM",,2146882.0
2146883,comcastcares,False,Wed Nov 08 20:28:24 +0000 2017,@333928 I can definitely look into the issue with your login accounts. Can you please provide the information requested in DM?-RM,,2146884.0
2146885,comcastcares,False,Wed Nov 08 20:26:44 +0000 2017,@631092 Hello.  The availability of the content on On Demand is up to the owners of the shows.  We can only make available what they allow. -ML,,2146886.0
2146887,comcastcares,False,Wed Nov 08 20:24:52 +0000 2017,@631093 number and phone number to get started. -ATM,,2146888.0
2146889,comcastcares,False,Wed Nov 08 20:24:49 +0000 2017,"@631093 If you are having service issues we are here to help. Please send us a direct message with your full name, account",,2146888.0
2146890,comcastcares,False,Wed Nov 08 20:22:49 +0000 2017,"@631094 with your full name, account number and phone number to get started. -ATM",,2146891.0
2146892,comcastcares,False,Wed Nov 08 20:22:43 +0000 2017,"@631094 Hi Johnny, we can help you with any changes to your account or package details. Please send us a direct message",,2146891.0
2146893,comcastcares,False,Wed Nov 08 20:20:58 +0000 2017,"@631095 Hello, I would be happy to assist with any account concerns. To get started, please DM me your phone or account number – JWC",,2146894.0
2146895,comcastcares,False,Wed Nov 08 20:20:10 +0000 2017,"@200390 Your welcome, if you need us in the future please reach out and we will be here to assist you. -Will",2146896,2146897.0
2147580,comcastcares,False,Mon Nov 20 12:01:31 +0000 2017,@631254 Your internet should not go out at all. Could you please send me your service address on a DM? I'd love to help. - DS,,2147581.0
2147582,comcastcares,False,Mon Nov 20 12:00:36 +0000 2017,"@402382 I apologize for the troubles with your internet service. Can you please send us a DM with the full name name on the account, your full name and either the full account number or the phone number associated with the acct. I'd like to review your acct so I can assist. -DR","2147583,2147584",2147585.0
2147586,comcastcares,False,Mon Nov 20 16:41:58 +0000 2017,@402382 We have received your DM. I will continue the conversation over there. -DC,,2147583.0
2147587,comcastcares,False,Mon Nov 20 11:59:51 +0000 2017,"@138475 Hello. We reached out to the local team to see if they could provide an answer to this question. They may reach out to you directly but if they respond to us, we will let you know. Thanks. -FL",2147588,2147589.0
2147590,comcastcares,False,Mon Nov 20 11:59:21 +0000 2017,"@631255 Comcast continuously evaluates the content we deliver to our customers. As part of this ongoing evaluation, we decided to discontinue offering the Weatherscan channel. Customers can find the same or similar programming on other channels like the Weather Channel.-Sean",,2147591.0
2147592,comcastcares,False,Mon Nov 20 06:54:57 +0000 2017,"@631255 Hi, I apologize for any inconvenience. Weatherscan is no longer available.-Sean",2147591,2147593.0
2147594,comcastcares,False,Mon Nov 20 11:58:27 +0000 2017,"@631256 Hi, I can help look into your  billing for you to see what can be done. Can you DM the name, address, and phone number on the account?-Sean",,2147595.0
2148509,comcastcares,False,Sun Oct 29 03:58:34 +0000 2017,"@631489 Hello, thanks for reaching out about your On Demand concerns and I'm happy to help! Can you please DM the full address? ~AT",,2148510.0
2148511,comcastcares,False,Sun Oct 29 03:52:01 +0000 2017,@631490 Please DM us your account info so we can help with any connectivity issues. -FRL,,2148512.0
2148513,comcastcares,False,Sun Oct 29 03:49:27 +0000 2017,@631491 Can you please DM us the phone number and address on the account so we can help?-FRL,,2148514.0
2149198,comcastcares,False,Thu Nov 09 00:35:12 +0000 2017,@631657 Thank you. -GR,,2149199.0
2149200,comcastcares,False,Thu Nov 09 00:25:16 +0000 2017,@631657 I can look into your internet issues. Please DM me your account info so I can help. -GR,2149199,2149201.0
2149202,comcastcares,False,Thu Nov 09 00:32:30 +0000 2017,@631658 You are welcome. -DP,,2149203.0
2149204,comcastcares,False,Thu Nov 09 00:29:55 +0000 2017,@631658 I just call the number and I was able to get through. Are they able to call now? -DP,2149203,2149205.0
2149206,comcastcares,False,Thu Nov 09 00:07:44 +0000 2017,"@631658 Hello, we provide services via social media per documentation purposes. They can reach us at 1 (800) 934-6489. -DP",2149205,2149207.0
2149208,comcastcares,False,Thu Nov 09 00:31:36 +0000 2017,@631659 Can you please DM us the phone number and address on the account so we can provide an accurate update? -FRL,,2149209.0
2149212,comcastcares,False,Thu Nov 09 00:30:38 +0000 2017,@631660 I understand. I can set for you tor receive a text notification or look into if there is ongoing maintenance in your area. -MSA,2149213,2149214.0
2149215,comcastcares,False,Thu Nov 09 00:51:22 +0000 2017,@631660 I do understand your frustration. I'm happy to look into this further if you change your mind and would like to DM your info. Thanks! -KW,,2149213.0
2149216,comcastcares,False,Thu Nov 09 00:24:25 +0000 2017,@631660 Oh no! I would like to look further into this. Please send me a DM. -MSA,2149214,2149217.0
2149223,comcastcares,False,Thu Nov 09 00:25:10 +0000 2017,"@631662 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,1761606.0
2149224,comcastcares,False,Thu Nov 09 00:17:38 +0000 2017,"@631663 Hello, I want to help. Please DM me your address and number so I can get your account pulled up. -AR",,2149225.0
2149227,comcastcares,False,Thu Nov 09 00:17:07 +0000 2017,@631664 Please DM us your account information so we can look into the issues you've been experiencing. -FRL,,2149228.0
2149024,comcastcares,False,Thu Nov 09 00:14:04 +0000 2017,@631597 Please DM us your account information so we can assist with any service issues. -FRL,,2149023.0
2149229,comcastcares,False,Thu Nov 09 00:11:38 +0000 2017,"@631665 I am happy to look into this for you. Can you send a DM with your address and phone number, so I can locate your account and assist? - Noah",,2149230.0
2149231,comcastcares,False,Thu Nov 09 00:11:35 +0000 2017,@631666 Hello. I’d like to help with the channel lineup concern you have. Could you DM me so we can talk in more detail? –EK,,2149232.0
2149233,comcastcares,False,Thu Nov 09 00:10:51 +0000 2017,"@631667 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,2149234.0
2149235,comcastcares,False,Thu Nov 09 00:09:23 +0000 2017,@631668 Oh no. I want to see what is going on. Please DM me your address and number so I can get your account pulled up. -AR,,2149236.0
2149237,comcastcares,False,Thu Nov 09 00:07:36 +0000 2017,@631669 I can certainly assist you with reducing your monthly rate as we would hate to see you go. Please DM me so we can get started. -IB,2149238,2149239.0
2149240,comcastcares,False,Thu Nov 09 00:05:42 +0000 2017,"@631670 Hello. I can take a look. can you please DM me your full name, service address, and phone number? -MV",,2149241.0
2149242,comcastcares,False,Thu Nov 09 00:05:37 +0000 2017,"@631671 Hi, I would love to help. Please DM me the phone # associated with the account &amp; the service address. -Jules",,2149243.0
2151130,comcastcares,False,Thu Nov 09 01:06:50 +0000 2017,@632185 and send us a Direct Message with your account information so that I can see what's going on. –XG,,2151131.0
2151132,comcastcares,False,Thu Nov 09 01:06:37 +0000 2017,"@632185 Oh no! This is not the experience we want our customers to have. I can definitely look into this service issue for you. Please, go ahead",,2151131.0
2151133,comcastcares,False,Thu Nov 09 01:04:29 +0000 2017,"@152471 Hello, Will you please DM me and verify your account number and the name on your account so I can look into this for you? -Jim",2151134,2151135.0
2151137,comcastcares,False,Thu Nov 09 01:03:51 +0000 2017,@632186 Hello.  Can you send over a DM with your account info for review?  We can take a look into any issue you may be experiencing. -ML,,2151138.0
2151139,comcastcares,False,Thu Nov 09 00:53:04 +0000 2017,"@632187 with your full name, address, and account number so I can assist further with your concerns. Thanks! -KW",,2151140.0
2151141,comcastcares,False,Thu Nov 09 00:52:57 +0000 2017,"@632187 Hi, I'd like to look into the service issues you're experiencing and see what I can do to help. Please send a DM",,2151140.0
1855900,comcastcares,False,Thu Oct 19 10:19:33 +0000 2017,"@555135 address, telephone number and name on the account, and I'll look into this for you? - Kerry",,1855899.0
2152009,comcastcares,False,Sun Nov 05 03:06:39 +0000 2017,@632382 Oh no. I want to help. Please DM me your address and number so I can get your account pulled up and better assist. -AR,,2152010.0
2153739,comcastcares,False,Thu Nov 09 02:17:20 +0000 2017,@116410 Please send us a DM with your full address.  I can look into this for you.--JV,,2153740.0
2153741,comcastcares,False,Thu Nov 09 02:10:05 +0000 2017,@401650 We offer Xfinity Home Security too.--JV,,2153742.0
2153743,comcastcares,False,Thu Nov 09 02:05:38 +0000 2017,"@401650 We can provide Internet, Phone, Cable and more all from Xfinity with one bill.  Send us a DM if you have any questions about signing up.-JV",2153742,2153744.0
2153756,comcastcares,False,Thu Nov 09 02:09:48 +0000 2017,"@632840 It's unfortunate to hear of your Comcast billing experience, DM your account # so we can look further into this i... https://t.co/RwzCvCoPmx",,2153757.0
2153759,comcastcares,False,Thu Nov 09 02:08:34 +0000 2017,@632841 I can help with the issues you're experiencing with your Comcast internet. DM your account # so we can look furth... https://t.co/WHRWPQgjHW,"2153760,2153761",2153762.0
2153763,comcastcares,False,Thu Nov 09 02:08:23 +0000 2017,@262755 We are listening to your feedback and working to expand our programming contents. Log into ... https://t.co/fT5qm5P13v,,2153764.0
2153765,comcastcares,False,Thu Nov 09 02:02:52 +0000 2017,"@632843 Hello.  Our main support number is 800 XFINITY. If you would like us to assist, please feel free to send over a DM to get started. -ML",,2153766.0
2153775,comcastcares,False,Thu Nov 09 01:56:16 +0000 2017,@413504 We truly do apologize for the inconvenience you've experienced with Comcast. Glad to hear you were able to resolve this mishap. ~DB,,2153776.0
2153778,comcastcares,False,Thu Nov 09 01:55:46 +0000 2017,"@310822 address, and account number so I can assist further with this issue. Thanks! -KW",,2153779.0
2153780,comcastcares,False,Thu Nov 09 01:55:40 +0000 2017,"@310822 I apologize that we've made you feel this way and I'd like to assist with your WiFi concerns. Please send a DM with your full name,",,2153779.0
2153781,comcastcares,False,Thu Nov 09 01:53:58 +0000 2017,"@632845 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB",2153782,2153783.0
2153784,comcastcares,False,Thu Nov 09 01:53:35 +0000 2017,"@632846 address, and the phone number associated with your account so I can look into your concerns. Thanks! -KW",,2153785.0
2153786,comcastcares,False,Thu Nov 09 01:53:26 +0000 2017,"@632846 Hi, I'd like to assist with the internet issues you've been experiencing. Please send a DM with your full name,",,2153785.0
2153787,comcastcares,False,Thu Nov 09 01:53:24 +0000 2017,@478495 We truly do apologize for the inconvenience you've experienced with your Comcast services. DM your account # so w... https://t.co/PWlwVIlIVP,,2153788.0
2153792,comcastcares,False,Thu Nov 09 01:52:11 +0000 2017,@459114 We truly do apologize for the inconvenience you've experienced with your Comcast services. DM your account # so w... https://t.co/lQtYntfAQa,,2153793.0
2153794,comcastcares,False,Thu Nov 09 01:47:49 +0000 2017,@632848 We truly do apologize for the inconvenience you've experienced with Comcast. DM your account # so we can look fur... https://t.co/8m5eqhkRgx,2153795,2153796.0
2153797,comcastcares,False,Thu Nov 09 01:47:37 +0000 2017,@632849 We truly do apologize for the inconvenience you've experienced with your Comcast On Demand services. DM your acco... https://t.co/CYX0dY5oxX,,2153798.0
2153799,comcastcares,False,Thu Nov 09 01:47:13 +0000 2017,@632850 We truly do apologize for the inconvenience you've experienced with Comcast. DM your account # so we can look fur... https://t.co/WJABwv47Z1,,2153800.0
2153801,comcastcares,False,Thu Nov 09 01:39:23 +0000 2017,@627370 You too! Thanks! -AR,,2153802.0
2158975,comcastcares,False,Thu Nov 09 04:58:12 +0000 2017,@191500 I see you've experienced issues with your Comcast internet recently. DM your account # so we can look further int... https://t.co/yHjzgBxO3R,,2158976.0
2158977,comcastcares,False,Thu Nov 09 04:57:17 +0000 2017,@634160 We truly do apologize for the inconvenience you've experienced with Comcast. DM your account # so we can look fur... https://t.co/6LmPODqYmh,,2158978.0
2158979,comcastcares,False,Thu Nov 09 04:57:04 +0000 2017,"@634161 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB",,2158980.0
2158981,comcastcares,False,Thu Nov 09 04:56:12 +0000 2017,"@634162 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB",,2158982.0
2158983,comcastcares,False,Thu Nov 09 04:56:03 +0000 2017,"@634163 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB",,2158984.0
2158987,comcastcares,False,Thu Nov 09 04:53:00 +0000 2017,"@634165 Hello, let me look into that for you. Please DM your account information so we can research this further, thank you. -DP",,2158988.0
2158989,comcastcares,False,Thu Nov 09 04:52:56 +0000 2017,"@296522 Hello, I want to check into this and see what is going on. Please DM me your address and number so I can get your account pulled up. -AR",,2158990.0
2158991,comcastcares,False,Thu Nov 09 04:50:54 +0000 2017,@176457 Hello. I want to go over your account with you. Please DM me your address and number so I can get your account pulled up. -AR,,2158992.0
2158993,comcastcares,False,Thu Nov 09 04:50:30 +0000 2017,"@629024 Hello, I want to help get you the proper speeds. Please send me a DM with your address to pull up your account. -SDL",2158994,2158995.0
2158997,comcastcares,False,Thu Nov 09 04:50:11 +0000 2017,"@634166 Hello, I'm sorry to hear you are experiencing issues with the services. Please DM so we can look into that for you. -DP",,2158998.0
2158999,comcastcares,False,Thu Nov 09 04:48:08 +0000 2017,@634167 I'd be happy to double check our service availability in your area. Please DM me your full address so we can take a look. -IB,,2159000.0
2159001,comcastcares,False,Thu Nov 09 04:44:16 +0000 2017,"@590356 Hi, I'm sorry to hear the internet isn't running like it should, I want to help. Send me a DM with your address to pull up the account. -SDL",,2159002.0
2159003,comcastcares,False,Thu Nov 09 04:33:28 +0000 2017,@634170 We truly do apologize for the inconvenience you've experienced with your X1 services. Have we addressed this issue for you? ~DB,,2159004.0
2159005,comcastcares,False,Thu Nov 09 04:32:53 +0000 2017,"@372407 I understand your frustration, let me know if you'd like for me to further assist you? ~DB",2159006,2159007.0
2159008,comcastcares,False,Thu Nov 09 04:49:13 +0000 2017,@372407 Let's speak via DM so I can look further into this for you? ~DB,,2159006.0
2159009,comcastcares,False,Thu Nov 09 04:03:04 +0000 2017,"@372407 It's unfortunate to hear you feel that way, what issues are you experiencing that I can assist with? ~DB",2159007,2159010.0
2159011,comcastcares,False,Thu Nov 09 04:31:35 +0000 2017,"@634171 I see that you've recently posted about your Comcast services, DM your account # so I can look into this &amp; speak privately. ~DB",,2159012.0
2159013,comcastcares,False,Thu Nov 09 04:24:15 +0000 2017,@634172 and send us a Direct Message with your account information so that I can see what's going on. –XG,2159014,2159015.0
2159016,comcastcares,False,Thu Nov 09 07:04:49 +0000 2017,@634172 assistance with any of your account concerns. Have a great evening and thank you for choosing Comcast as your service provider. - Chad,,2159014.0
2159017,comcastcares,False,Thu Nov 09 07:04:42 +0000 2017,"@634172 That's great news. If there is anything we can help you with in the future, please let us know. We are on Twitter 24/7 to offer you...",,2159014.0
2159018,comcastcares,False,Thu Nov 09 04:24:06 +0000 2017,"@634172 Oh no! This is not the experience we want our customers to have. I can definitely look into this service issue for you. Please, go ahead",,2159015.0
2159019,comcastcares,False,Thu Nov 09 04:19:49 +0000 2017,"@634173 Hello, I'd like to help fix your WiFi. Can you DM me your address and phone number to locate your account? -SDL",,2159020.0
2159021,comcastcares,False,Thu Nov 09 04:09:00 +0000 2017,@634174 and send us a Direct Message with your account information so that I can see what's going on. –XG,,2159022.0
2159023,comcastcares,False,Thu Nov 09 04:08:56 +0000 2017,"@634174 Oh no! This is not the experience we want our customers to have. I can definitely look into this service issue for you. Please, go ahead",,2159022.0
2159024,comcastcares,False,Thu Nov 09 04:08:31 +0000 2017,"@634175 Would you please DM your name, account number, and the phone number associated with the account so I may better assist you? Thank you. -LO",,2159025.0
2159026,comcastcares,False,Thu Nov 09 04:08:26 +0000 2017,"@634175 Hi, Rick! Please excuse the delay. I understand your frustrations regarding your service. I would be happy to look into this for you.",,2159025.0
2159027,comcastcares,False,Thu Nov 09 04:03:32 +0000 2017,@634176 We truly do apologize for the inconvenience you've experienced with your Comcast services. DM your account # so w... https://t.co/CCQPX0F8oQ,,2159028.0
2159029,comcastcares,False,Thu Nov 09 04:02:42 +0000 2017,"@634177 I see that you've recently posted about an area interruption with your Comcast services, DM your account # so I c... https://t.co/97m7YURHyq",,2159030.0
2159031,comcastcares,False,Thu Nov 09 03:24:06 +0000 2017,@176191 Please let us know if there is anything we can assist with in the future. ~RD,2159032,2159033.0
2159034,comcastcares,False,Thu Nov 09 14:19:18 +0000 2017,"@176191 Hello, Lisa. I can gladly assist you with looking into lowering your price for your services. Can you please DM me your address? -EE",,2159032.0
2159036,comcastcares,False,Thu Nov 09 03:22:23 +0000 2017,@634179 and send us a Direct Message with your account information so that I can see what's going on. –XG,,2159037.0
2159038,comcastcares,False,Thu Nov 09 03:22:15 +0000 2017,"@634179 Oh no! This is not the experience we want our customers to have. I can definitely look into this service issue for you. Please, go ahead",,2159037.0
2159039,comcastcares,False,Thu Nov 09 03:03:08 +0000 2017,@634180 and send us a Direct Message with your account information so that I can see what's going on. –XG,,2159040.0
2159042,comcastcares,False,Thu Nov 09 03:03:01 +0000 2017,"@443780 I'd really appreciate the chance to turn around that experience. If you have a moment, please follow back and DM me to discuss further. - CR",,2159043.0
2159044,comcastcares,False,Thu Nov 09 03:00:52 +0000 2017,"@443780 Hey, I'm sorry for the trouble you've been having with the service.  Would you mind if I take a closer look at the connection? - CR",2159043,2137525.0
2159041,comcastcares,False,Thu Nov 09 03:02:58 +0000 2017,"@634180 Oh no! This is not the experience we want our customers to have. I can definitely look into this service issue for you. Please, go ahead",,2159040.0
2159045,comcastcares,False,Thu Nov 09 02:47:37 +0000 2017,@634181 I see you've experienced issues with your Comcast internet recently. DM your account # so we can look further int... https://t.co/PnZNpVyEE1,,2159046.0
2159047,comcastcares,False,Thu Nov 09 02:46:24 +0000 2017,@634182 We are listening to your feedback and working to expand our programming contents. Log into ... https://t.co/A8WCVWX477,,2159048.0
2159049,comcastcares,False,Thu Nov 09 02:42:09 +0000 2017,@634183 I can help with the issues you're experiencing with your Comcast internet. DM your account # so we can look furth... https://t.co/6s3hVzj0y5,,2159050.0
2159051,comcastcares,False,Thu Nov 09 02:41:45 +0000 2017,@634184 We truly do apologize for the inconvenience you've experienced with Comcast. DM your account # so we can look fur... https://t.co/3zcBDjDt47,,2159052.0
2159053,comcastcares,False,Thu Nov 09 02:37:07 +0000 2017,"@634185 Please provide your full name, address, and account number so I can look into your concerns. Thank you! -KW",,2159054.0
2159055,comcastcares,False,Thu Nov 09 02:37:00 +0000 2017,@634185 I understand how important your internet service is to you and I'd like to assist with the issues you're experiencing.,,2159054.0
2159056,comcastcares,False,Thu Nov 09 02:25:21 +0000 2017,@351230 Hello. I just wanted to check in. How is everything going? - JWC,2159057,2159058.0
2159059,comcastcares,False,Thu Nov 09 02:25:05 +0000 2017,@130546 I've sent you a DM. Please check that when you have a moment. -RR,,2159060.0
2159099,comcastcares,False,Sun Nov 05 08:27:44 +0000 2017,@634196 Hi! We don't throttle our services. Are you having trouble with your speeds? -EM,,2159100.0
2159101,comcastcares,False,Sun Nov 05 08:20:40 +0000 2017,@634197 I can definitely assist with the WiFi issue you're having. Could you please DM me your address and phone number to start? -NFM,,2159102.0
2161525,comcastcares,False,Thu Nov 09 07:42:27 +0000 2017,"@634757 Hi, TY for your interest in XFINITY. Can you please send a DM w/ your full address &amp; phone#. I can run a serviceability check for you. -DR",,2161526.0
2161527,comcastcares,False,Thu Nov 09 07:42:05 +0000 2017,"@634758 Hi, I apologize for the frustrating experience. Can you please send us a DM w/ your full address &amp; Phone #? I would like to help. -DR",,2161528.0
2161529,comcastcares,False,Thu Nov 09 07:39:20 +0000 2017,@634759 Do you know how to send a direct message (DM)? I can provide directions if you like. - Chad,2161530,2161531.0
2161532,comcastcares,False,Thu Nov 09 07:54:31 +0000 2017,@634759 account information. I will need you to send me a direct message (DM) to offer you assistance with your request. - Chad,,2161530.0
2161535,comcastcares,False,Thu Nov 09 07:38:54 +0000 2017,"@634761 Hello, I apologize for the troubles w/ your service. Could you please DM your phone # &amp; full address? I'd like to assist. Thanks. -DR",,2161536.0
2161537,comcastcares,False,Thu Nov 09 07:38:25 +0000 2017,"@278401 Hello, I apologize for the disruption w/ your service. Could you please DM your phone # &amp; full address? I'd like to assist. Thanks. -DR",,2161538.0
2161539,comcastcares,False,Thu Nov 09 07:38:16 +0000 2017,"@171831 Hello, I apologize for the disruption w/ your service. Could you please DM your phone # &amp; full address? I'd like to assist. Thanks. -DR",,2161540.0
2161541,comcastcares,False,Thu Nov 09 07:37:54 +0000 2017,@634762 I can definitely help check on the status of your services. Could you please DM me your address and phone number to proceed? -NFM,,2161542.0
2161543,comcastcares,False,Thu Nov 09 07:36:44 +0000 2017,"@178686 Hi, I am sorry for the inconvenience. I would like to troubleshoot your issue. Please reach out to us in dm. Thank you, -EP",2161544,2161545.0
2161548,comcastcares,False,Thu Nov 09 07:48:26 +0000 2017,@178686 We would like to work on your issue with you. -EP,,2161546.0
2161551,comcastcares,False,Thu Nov 09 07:35:20 +0000 2017,"@634765 If there is anything we can help you with in the future, please let us know. We are on Twitter 24/7 to offer you assistance. - Chad",,2161552.0
2161553,comcastcares,False,Thu Nov 09 05:06:27 +0000 2017,@634765 This link will walk you through changing your wifi password so they wouldn't be able to access your wifi. https://t.co/X20mggmZlW ~DB,2161552,2161554.0
2161555,comcastcares,False,Thu Nov 09 04:59:16 +0000 2017,@634765 So we're on the same page you requesting how to remove people who have access to your wifi? ~DB,2161554,2161556.0
2161557,comcastcares,False,Thu Nov 09 07:34:58 +0000 2017,"@634766 Hi, please send us more details of your issue in dm. Thank you, -EP",,2161558.0
2161561,comcastcares,False,Thu Nov 09 07:34:20 +0000 2017,"@634767 Hi, I apologize for the troubles w/ your cable service. Can you please DM your phone # &amp; full address? I would like to assist you.  TY. -DR",2161562,2161563.0
2161564,comcastcares,False,Thu Nov 09 10:13:18 +0000 2017,"@634767 Thank you for letting me know. If you need assistance in the future, please do not hesitate to reach back out to us. -DR",,2161562.0
2161565,comcastcares,False,Thu Nov 09 07:32:11 +0000 2017,"@348125 Hi, I apologize for the troubles w/ your service. Can you please DM your full address, phone # or acct #? I would like to help. TY -DR",,2161566.0
2161567,comcastcares,False,Thu Nov 09 06:44:53 +0000 2017,"@634759 account number, the phone number listed on the account, and the full-service address. - Chad",,2161568.0
2161571,comcastcares,False,Thu Nov 09 04:59:09 +0000 2017,"@634759 Hi, I'd like to help with your service issues. Please provide your full name, address and phone number. -GM",2161568,2161572.0
2161569,comcastcares,False,Thu Nov 09 06:44:48 +0000 2017,@634759 In order to offer you assistance with your account. I will need the following items within a direct message (DM). I will need your...,,2161568.0
2161579,comcastcares,False,Thu Nov 09 06:42:41 +0000 2017,@521358 In order to offer you assistance with your account. I will need the following items within a direct message (DM). - Chad,,2161580.0
2161586,comcastcares,False,Thu Nov 09 06:41:58 +0000 2017,"@628234 Hello, I apologize for the troubles w/ your internet service. Can you please DM your full address &amp; phone#? I would like to help. TY -DR",,2161587.0
2094627,comcastcares,False,Thu Nov 09 06:36:18 +0000 2017,"@618844 Good evening! Just want to follow up with you and check if you still  need  assistance with your  internet service.  If so, let me know. -AB",,2094625.0
2094693,comcastcares,False,Thu Nov 09 06:30:07 +0000 2017,"@618866 Good evening! Just want to follow up with you and check if  you still need assistance with your billing. If so, let me know. -AB",,2094691.0
2094601,comcastcares,False,Thu Nov 09 06:28:02 +0000 2017,"@388824 Good evening! Just want to follow up with you and check if you still need assistance with your internet.  If so, let me know. -AB",,2094600.0
2161588,comcastcares,False,Thu Nov 09 06:19:10 +0000 2017,@521358 Please send me a DM with your account number and I will be able to help you with your cable lineup concerns. - Chad,,2161589.0
2161590,comcastcares,False,Thu Nov 09 06:09:47 +0000 2017,"@516338 Hello, We've responded to your DM, please review &amp; respond at your earliest convenience. Thank you. -DR",,2161591.0
2161598,comcastcares,False,Thu Nov 09 05:52:14 +0000 2017,"@119422 Hello, I'd like to help with any internet issues you are experiencing. Please send a DM with the address for me to locate the account. -SDL",,2161599.0
2161601,comcastcares,False,Thu Nov 09 05:44:22 +0000 2017,"@634768 Hi, I want to help out with your speed issues. Please send me a DM with your address so I can find a resolution. -SDL",,2161602.0
2161606,comcastcares,False,Thu Nov 09 05:34:54 +0000 2017,@280240 Will you please DM me your account number so I can help? -Jim,,2161607.0
2161608,comcastcares,False,Thu Nov 09 05:33:35 +0000 2017,@634770 Let's look into what's going on. Please DM your phone or account number to continue. - EAS,,2161609.0
2161611,comcastcares,False,Thu Nov 09 05:32:56 +0000 2017,@634771 I do apologize for the troubles and loss of services. Please DM your account details and I will look into this for you. ~RD,,2161612.0
2161613,comcastcares,False,Thu Nov 09 05:31:53 +0000 2017,"@634772 Hello, I'm sorry to hear about the billing increase. Can you send me a direct message with your address to get started? -SDL",,2161614.0
2161616,comcastcares,False,Thu Nov 09 05:30:07 +0000 2017,"@634773 with your full name, address, and account number so I can look into your concerns. Thanks! -KW",,2161617.0
2161618,comcastcares,False,Thu Nov 09 05:29:59 +0000 2017,"@634773 Hi, I understand how important your internet service is to you and I'd like to see what I can do to help. Please send a DM",,2161617.0
2161619,comcastcares,False,Thu Nov 09 05:26:14 +0000 2017,"@634774 Hi, I'd be more than happy to help with your internet issues. Please send a DM with your full name, address and phone number. -GM",,2161620.0
2161560,comcastcares,False,Thu Nov 09 05:25:44 +0000 2017,"@634766 It’s truly disappointing that you've had to go through such a poor experience with us. Please DM us your account info, I’d like to help. -IB",2161621,2161558.0
2161622,comcastcares,False,Thu Nov 09 05:25:38 +0000 2017,"@116577 This is certainly not what we want for you. Please DM me your account number, I’d like to look into this further for you. -IB",,2161623.0
2156910,comcastcares,False,Thu Nov 09 05:23:49 +0000 2017,@237587 I am truly sorry for the troubles and poor experience. Please DM your full address and name on your account and I... https://t.co/jZVIda2rqh,,2156909.0
2161624,comcastcares,False,Thu Nov 09 05:21:33 +0000 2017,"@191347 with your full name, address, and account number so I can assist with your WiFi concerns. -KW",,2161625.0
2161626,comcastcares,False,Thu Nov 09 05:21:26 +0000 2017,"@191347 Hi, I understand how frustrating it is when service is disrupted and I'd like to look into this issue. Please send a DM",,2161625.0
2161627,comcastcares,False,Thu Nov 09 05:21:10 +0000 2017,@634775 Oh no. That is not what I want to hear. Please DM me your phone number and address so I can get your account pulled up. -AR,,2161628.0
2161629,comcastcares,False,Thu Nov 09 05:19:34 +0000 2017,@634776 with any issue you're having. Can you please send me your account information via PM so that I can see what I can do? -XG,,2161630.0
2161631,comcastcares,False,Thu Nov 09 05:19:25 +0000 2017,@634776 Hey there! I apologize for the inconvenience and delay. This is not the experience we want our customers to have. I can definitely help,,2161630.0
2161632,comcastcares,False,Thu Nov 09 05:16:10 +0000 2017,@634777 Hello please DM your full address and name on your account and I will look into this for you. ~RD,,2161633.0
2161634,comcastcares,False,Thu Nov 09 05:14:54 +0000 2017,"@634778 Hello, I understand the frustration and would like to help. Please send me a DM with the address to get started. -SDL",,2161635.0
2161641,comcastcares,False,Thu Nov 09 05:12:54 +0000 2017,"@548539 I see that you've recently posted about an area interruption with your Comcast services, I seeing the area interr... https://t.co/qaNrEGVeMU",2161642,2161643.0
